Fecha Pedido,Categoría Tarjeta,País,Ventas,ID Cliente,Nombre Cliente
2020-02-20,Azul,Ecuador,19,TP-21415,Tom Prescott
2020-02-21,Azul,Ecuador,16,NM-18445,Nathan Mautz
2020-02-22,Azul,Ecuador,17,DS-13030,Darrin Sayre
2020-02-23,Azul,Ecuador,13,DP-13105,Dave Poirier
2020-02-24,Azul,Ecuador,7,ZD-21925,Zuschuss Donatelli
2020-02-25,Azul,Ecuador,14,AA-10480,Andrew Allen
2020-02-26,Azul,Ecuador,17,MV-18190,Mike Vittorini
2020-02-27,Azul,Ecuador,10,JM-15250,Janet Martin
2020-02-28,Azul,Ecuador,16,GH-14485,Gene Hale
2020-03-01,Azul,Ecuador,20,AB-10600,Ann Blume
2020-03-02,Azul,Ecuador,15,MH-17455,Mark Hamilton
2020-03-03,Azul,Ecuador,12,SJ-20125,Sanjit Jacobs
2020-03-04,Azul,Ecuador,11,RB-19435,Richard Bierner
2020-03-05,Azul,Ecuador,18,SS-20410,Shahid Shariari
2020-03-06,Azul,Ecuador,19,AR-10345,Alex Russell
2020-03-07,Azul,Ecuador,21,JH-16180,Justin Hirsh
2020-03-08,Azul,Ecuador,14,SP-20920,Susan Pistek
2020-03-09,Azul,Ecuador,21,DB-13555,Dorothy Badders
2020-03-10,Azul,Ecuador,13,RA-19285,Ralph Arnett
2020-03-11,Azul,Ecuador,14,DE-13255,Deanra Eno
2020-03-12,Azul,Ecuador,24,CR-12730,Craig Reiter
2020-03-13,Azul,Ecuador,17,SF-20200,Sarah Foster
2020-03-14,Azul,Ecuador,16,MS-17770,Maxwell Schwartz
2020-03-15,Azul,Ecuador,22,TS-21160,Theresa Swint
2020-03-16,Azul,Ecuador,31,EJ-13720,Ed Jacobs
2020-03-17,Azul,Ecuador,19,MY-17380,Maribeth Yedwab
2020-03-18,Azul,Ecuador,17,BT-11395,Bill Tyler
2020-03-19,Azul,Ecuador,24,RP-19270,Rachel Payne
2020-03-20,Azul,Ecuador,21,VB-21745,Victoria Brennan
2020-03-21,Azul,Ecuador,18,DB-13270,Deborah Brumfield
2020-03-22,Azul,Ecuador,20,RA-19915,Russell Applegate
2020-03-23,Azul,Ecuador,25,JL-15850,John Lucas
2020-03-24,Azul,Ecuador,4,AG-10675,Anna Gayman
2020-03-25,Azul,Ecuador,15,NG-18355,Nat Gilpin
2020-03-26,Azul,Ecuador,17,CB-12535,Claudia Bergmann
2020-03-27,Azul,Ecuador,17,MZ-17515,Mary Zewe
2020-03-28,Azul,Ecuador,16,LB-16795,Laurel Beltran
2020-03-29,Azul,Ecuador,18,CA-12775,Cynthia Arntzen
2020-03-30,Azul,Ecuador,15,AR-10825,Anthony Rawles
2020-03-31,Azul,Ecuador,15,JK-15370,Jay Kimmel
2020-04-01,Azul,Ecuador,19,AG-10270,Alejandro Grove
2020-04-02,Azul,Ecuador,11,BT-11440,Bobby Trafton
2020-04-03,Azul,Ecuador,16,AJ-10780,Anthony Jacobs
2020-04-04,Azul,Ecuador,17,PN-18775,Parhena Norris
2020-04-05,Azul,Ecuador,21,JH-15985,Joseph Holt
2020-04-06,Azul,Ecuador,26,CD-12790,Cynthia Delaney
2020-04-07,Azul,Ecuador,19,CB-12415,Christy Brittain
2020-04-08,Azul,Ecuador,19,TZ-21580,Tracy Zic
2020-04-09,Azul,Ecuador,20,NB-18580,Nicole Brennan
2020-04-10,Azul,Ecuador,18,LS-16975,Lindsay Shagiari
2020-04-11,Azul,Ecuador,23,AR-10405,Allen Rosenblatt
2020-04-12,Azul,Ecuador,19,JL-15235,Janet Lee
2020-04-13,Azul,Ecuador,22,PO-19195,Phillina Ober
2020-04-14,Azul,Ecuador,20,RH-19510,Rick Huthwaite
2020-04-15,Azul,Ecuador,22,AC-10420,Alyssa Crouse
2020-04-16,Azul,Ecuador,20,HZ-14950,Henia Zydlo
2020-04-17,Azul,Ecuador,18,KB-16405,Katrina Bavinger
2020-04-18,Azul,Ecuador,20,CC-12145,Charles Crestani
2020-04-19,Azul,Ecuador,22,KN-16390,Katherine Nockton
2020-04-20,Azul,Ecuador,22,SB-20290,Sean Braxton
2020-04-21,Azul,Ecuador,17,KD-16270,Karen Daniels
2020-04-22,Azul,Ecuador,12,OT-18730,Olvera Toch
2020-04-23,Azul,Ecuador,16,EH-13990,Erica Hackney
2020-04-24,Azul,Ecuador,25,TH-21550,Tracy Hopkins
2020-04-25,Azul,Ecuador,22,HR-14830,Harold Ryan
2020-04-26,Azul,Ecuador,21,SM-20905,Susan MacKendrick
2020-04-27,Azul,Ecuador,20,RD-19930,Russell D'Ascenzo
2020-04-28,Azul,Ecuador,15,BB-11545,Brenda Bowman
2020-04-29,Azul,Ecuador,18,DO-13435,Denny Ordway
2020-04-30,Azul,Ecuador,13,KM-16720,Kunst Miller
2020-05-01,Azul,Ecuador,22,BG-11695,Brooke Gillingham
2020-05-02,Azul,Ecuador,19,MM-18280,Muhammed MacIntyre
2020-05-03,Azul,Ecuador,22,AY-10555,Andy Yotov
2020-05-04,Azul,Ecuador,23,VD-21670,Valerie Dominguez
2020-05-05,Azul,Ecuador,21,VT-21700,Valerie Takahito
2020-05-06,Azul,Ecuador,19,AH-10030,Aaron Hawkins
2020-05-07,Azul,Ecuador,21,EB-14110,Eugene Barchas
2020-05-08,Azul,Ecuador,15,RR-19525,Rick Reed
2020-05-09,Azul,Ecuador,18,BO-11350,Bill Overfelt
2020-05-10,Azul,Ecuador,16,RS-19765,Roland Schwarz
2020-05-11,Azul,Ecuador,27,LC-16960,Lindsay Castell
2020-05-12,Azul,Ecuador,16,RE-19450,Richard Eichhorn
2020-05-13,Azul,Ecuador,22,MB-18085,Mick Brown
2020-05-14,Azul,Ecuador,21,JM-15265,Janet Molinari
2020-05-15,Azul,Ecuador,22,RB-19645,Robert Barroso
2020-05-16,Azul,Ecuador,23,SL-20155,Sara Luxemburg
2020-05-17,Azul,Ecuador,18,MW-18220,Mitch Webber
2020-05-18,Azul,Ecuador,36,LO-17170,Lori Olson
2020-05-19,Azul,Ecuador,12,SC-20440,Shaun Chance
2020-05-20,Azul,Ecuador,23,MT-18070,Michelle Tran
2020-05-21,Azul,Ecuador,16,JH-15910,Jonathan Howell
2020-05-22,Azul,Ecuador,25,CM-12160,Charles McCrossin
2020-05-23,Azul,Ecuador,28,BD-11620,Brian DeCherney
2020-05-24,Azul,Ecuador,25,BV-11245,Benjamin Venier
2020-05-25,Azul,Ecuador,20,JB-15925,Joni Blumstein
2020-05-26,Azul,Ecuador,15,JC-16105,Julie Creighton
2020-05-27,Azul,Ecuador,13,EL-13735,Ed Ludwig
2020-05-28,Azul,Ecuador,13,DK-12895,Dana Kaydos
2020-05-29,Azul,Ecuador,20,JA-15970,Joseph Airdo
2020-05-30,Azul,Ecuador,29,GK-14620,Grace Kelly
2020-05-31,Azul,Ecuador,31,NC-18415,Nathan Cano
2020-06-01,Azul,Ecuador,24,JP-16135,Julie Prescott
2020-06-02,Azul,Ecuador,16,AH-10585,Angele Hood
2020-06-03,Azul,Ecuador,23,JS-15940,Joni Sundaresam
2020-06-04,Azul,Ecuador,20,AR-10570,Anemone Ratner
2020-06-05,Azul,Ecuador,24,ST-20530,Shui Tom
2020-06-06,Azul,Ecuador,23,KM-16375,Katherine Murray
2020-06-07,Azul,Ecuador,27,TA-21385,Tom Ashbrook
2020-06-08,Azul,Ecuador,29,DP-13000,Darren Powers
2020-06-09,Azul,Ecuador,18,AF-10870,Art Ferguson
2020-06-10,Azul,Ecuador,14,MF-17665,Maureen Fritzler
2020-06-11,Azul,Ecuador,22,EB-13750,Edward Becker
2020-06-12,Azul,Ecuador,22,KC-16675,Kimberly Carter
2020-06-13,Azul,Ecuador,25,ME-18010,Michelle Ellison
2020-06-14,Azul,Ecuador,29,JS-15685,Jim Sink
2020-06-15,Azul,Ecuador,33,EH-13765,Edward Hooks
2020-06-16,Azul,Ecuador,25,JO-15280,Jas O'Carroll
2020-06-17,Azul,Ecuador,32,AS-10045,Aaron Smayling
2020-06-18,Azul,Ecuador,20,LS-16945,Linda Southworth
2020-06-19,Azul,Ecuador,22,CS-12130,Chad Sievert
2020-06-20,Azul,Ecuador,19,DM-13345,Denise Monton
2020-06-21,Azul,Ecuador,26,RB-19360,Raymond Buch
2020-06-22,Azul,Ecuador,37,DL-13330,Denise Leinenbach
2020-06-23,Azul,Ecuador,19,MT-17815,Meg Tillman
2020-06-24,Azul,Ecuador,24,CC-12220,Chris Cortes
2020-06-25,Azul,Ecuador,21,AB-10105,Adrian Barton
2020-06-26,Azul,Ecuador,18,BD-11500,Bradley Drucker
2020-06-27,Azul,Ecuador,29,JG-15115,Jack Garza
2020-06-28,Azul,Ecuador,34,SR-20425,Sharelle Roach
2020-06-29,Azul,Ecuador,19,CD-11920,Carlos Daly
2020-06-30,Azul,Ecuador,16,CL-12700,Craig Leslie
2020-07-01,Azul,Ecuador,16,YS-21880,Yana Sorensen
2020-07-02,Azul,Ecuador,24,EB-13870,Emily Burns
2020-07-03,Azul,Ecuador,25,Dp-13240,Dean percer
2020-07-04,Azul,Ecuador,28,EB-14170,Evan Bailliet
2020-07-05,Azul,Ecuador,25,SC-20575,Sonia Cooley
2020-07-06,Azul,Ecuador,34,JG-15805,John Grady
2020-07-07,Azul,Ecuador,16,CD-12280,Christina DeMoss
2020-07-08,Azul,Ecuador,25,CS-12355,Christine Sundaresam
2020-07-09,Azul,Ecuador,27,PF-19165,Philip Fox
2020-07-10,Azul,Ecuador,23,QJ-19255,Quincy Jones
2020-07-11,Azul,Ecuador,25,NZ-18565,Nick Zandusky
2020-07-12,Azul,Ecuador,22,MG-17875,Michael Grace
2020-07-13,Azul,Ecuador,24,MM-18055,Michelle Moray
2020-07-14,Azul,Ecuador,21,LD-17005,Lisa DeCherney
2020-07-15,Azul,Ecuador,24,DP-13165,David Philippe
2020-07-16,Azul,Ecuador,17,MS-17830,Melanie Seite
2020-07-17,Azul,Ecuador,26,DH-13075,Dave Hallsten
2020-07-18,Azul,Ecuador,25,SG-20605,Speros Goranitis
2020-07-19,Azul,Ecuador,31,MA-17995,Michelle Arnett
2020-07-20,Azul,Ecuador,26,AG-10390,Allen Goldenen
2020-07-21,Azul,Ecuador,21,LW-17215,Luke Weiss
2020-07-22,Azul,Ecuador,30,RD-19810,Ross DeVincentis
2020-07-23,Azul,Ecuador,19,RC-19960,Ryan Crowe
2020-07-24,Azul,Ecuador,26,VS-21820,Vivek Sundaresam
2020-07-25,Azul,Ecuador,24,CR-12625,Corey Roper
2020-07-26,Azul,Ecuador,29,BW-11200,Ben Wallace
2020-07-27,Azul,Ecuador,35,AG-10495,Andrew Gjertsen
2020-07-28,Azul,Ecuador,11,JK-15205,Jamie Kunitz
2020-07-29,Azul,Ecuador,19,AS-10135,Adrian Shami
2020-07-30,Azul,Ecuador,25,BT-11485,Brad Thomas
2020-07-31,Azul,Ecuador,23,RD-19585,Rob Dowd
2020-08-01,Azul,Ecuador,12,DL-13315,Delfina Latchford
2020-08-02,Azul,Ecuador,23,TS-21340,Toby Swindell
2020-08-03,Azul,Ecuador,27,GH-14425,Gary Hwang
2020-08-04,Azul,Ecuador,20,BF-11005,Barry Franz
2020-08-05,Azul,Ecuador,19,BS-11380,Bill Stewart
2020-08-06,Azul,Ecuador,25,IM-15055,Ionia McGrath
2020-08-07,Azul,Ecuador,21,TB-21055,Ted Butterfield
2020-08-08,Azul,Ecuador,27,AR-10540,Andy Reiter
2020-08-09,Azul,Ecuador,27,JS-15595,Jill Stevenson
2020-08-10,Azul,Ecuador,22,TT-21070,Ted Trevino
2020-08-11,Azul,Ecuador,22,JG-15160,James Galang
2020-08-12,Azul,Ecuador,20,EM-14140,Eugene Moren
2020-08-13,Azul,Ecuador,11,DP-13390,Dennis Pardue
2020-08-14,Azul,Ecuador,17,BF-11275,Beth Fritzler
2020-08-15,Azul,Ecuador,21,DJ-13630,Doug Jacobs
2020-08-16,Azul,Ecuador,20,CM-11815,Candace McMahon
2020-08-17,Azul,Ecuador,31,CM-12655,Corinna Mitchell
2020-08-18,Azul,Ecuador,25,SJ-20215,Sarah Jordon
2020-08-19,Azul,Ecuador,15,AZ-10750,Annie Zypern
2020-08-20,Azul,Ecuador,21,CM-12445,Chuck Magee
2020-08-21,Azul,Ecuador,20,NP-18685,Nora Pelletier
2020-08-22,Azul,Ecuador,21,BG-11740,Bruce Geld
2020-08-23,Azul,Ecuador,26,YC-21895,Yoseph Carroll
2020-08-24,Azul,Ecuador,26,TC-21475,Tony Chapman
2020-08-25,Azul,Ecuador,12,KN-16450,Kean Nguyen
2020-08-26,Azul,Ecuador,25,DW-13480,Dianna Wilson
2020-08-27,Azul,Ecuador,21,BT-11680,Brian Thompson
2020-08-28,Azul,Ecuador,19,SW-20755,Steven Ward
2020-08-29,Azul,Ecuador,17,DC-12850,Dan Campbell
2020-08-30,Azul,Ecuador,30,DG-13300,Deirdre Greer
2020-08-31,Azul,Ecuador,28,AG-10300,Aleksandra Gannaway
2020-09-01,Azul,Ecuador,16,MS-17980,Michael Stewart
2020-09-02,Azul,Ecuador,15,BP-11095,Bart Pistole
2020-09-03,Azul,Ecuador,22,RB-19330,Randy Bradley
2020-09-04,Azul,Ecuador,26,AS-10240,Alan Shonely
2020-09-05,Azul,Ecuador,27,CA-12055,Cathy Armstrong
2020-09-06,Azul,Ecuador,21,RA-19885,Ruben Ausman
2020-09-07,Azul,Ecuador,25,AA-10375,Allen Armold
2020-09-08,Azul,Ecuador,12,JL-15505,Jeremy Lonsdale
2020-09-09,Azul,Ecuador,22,JH-15820,John Huston
2020-09-10,Azul,Ecuador,16,CD-11980,Carol Darley
2020-09-11,Azul,Ecuador,15,FM-14380,Fred McMath
2020-09-12,Azul,Ecuador,25,TB-21355,Todd Boyes
2020-09-13,Azul,Ecuador,17,SW-20245,Scot Wooten
2020-09-14,Azul,Ecuador,26,DW-13585,Dorothy Wardle
2020-09-15,Azul,Ecuador,12,DW-13540,Don Weiss
2020-09-16,Azul,Ecuador,15,KE-16420,Katrina Edelman
2020-09-17,Azul,Ecuador,17,FC-14245,Frank Carlisle
2020-09-18,Azul,Ecuador,18,GT-14755,Guy Thornton
2020-09-19,Azul,Ecuador,21,TM-21010,Tamara Manning
2020-09-20,Azul,Ecuador,21,BG-11035,Barry Gonzalez
2020-09-21,Azul,Ecuador,20,CC-12670,Craig Carreira
2020-09-22,Azul,Ecuador,15,KD-16345,Katherine Ducich
2020-09-23,Azul,Ecuador,20,EH-14125,Eugene Hildebrand
2020-09-24,Azul,Ecuador,14,NC-18535,Nick Crebassa
2020-09-25,Azul,Ecuador,17,AJ-10945,Ashley Jarboe
2020-09-26,Azul,Ecuador,23,BS-11590,Brendan Sweed
2020-09-27,Azul,Ecuador,13,EK-13795,Eileen Kiefer
2020-09-28,Azul,Ecuador,22,TS-21655,Trudy Schmidt
2020-09-29,Azul,Ecuador,18,Dl-13600,Dorris liebe
2020-09-30,Azul,Ecuador,15,GM-14440,Gary McGarr
2020-10-01,Azul,Ecuador,12,RD-19720,Roger Demir
2020-10-02,Azul,Ecuador,15,DK-12835,Damala Kotsonis
2020-10-03,Azul,Ecuador,24,JF-15295,Jason Fortune-
2020-10-04,Azul,Ecuador,27,ML-17755,Max Ludwig
2020-10-05,Azul,Ecuador,33,MZ-17335,Maria Zettner
2020-10-06,Azul,Ecuador,9,RD-19660,Robert Dilbeck
2020-10-07,Azul,Ecuador,10,MC-18130,Mike Caudle
2020-10-08,Azul,Ecuador,25,KD-16615,Ken Dana
2020-10-09,Azul,Ecuador,18,LC-16885,Lena Creighton
2020-10-10,Azul,Ecuador,19,KL-16645,Ken Lonsdale
2020-10-11,Azul,Ecuador,28,LS-17200,Luke Schmidt
2020-10-12,Azul,Ecuador,29,LC-17050,Liz Carlisle
2020-10-13,Azul,Ecuador,6,AG-10900,Arthur Gainer
2020-10-14,Azul,Ecuador,20,RB-19465,Rick Bensley
2020-10-15,Azul,Ecuador,21,CC-12610,Corey Catlett
2020-10-16,Azul,Ecuador,17,HF-14995,Herbert Flentye
2020-10-17,Azul,Ecuador,18,CP-12085,Cathy Prescott
2020-10-18,Azul,Ecuador,22,SP-20545,Sibella Parks
2020-10-19,Azul,Ecuador,13,KD-16495,Keith Dawkins
2020-10-20,Azul,Ecuador,8,SC-20380,Shahid Collister
2020-10-21,Azul,Ecuador,19,AH-10075,Adam Hart
2020-10-22,Azul,Ecuador,14,SC-20050,Sample Company A
2020-10-23,Azul,Ecuador,18,TB-21520,Tracy Blumstein
2020-10-24,Azul,Ecuador,17,TS-21205,Thomas Seio
2020-10-25,Azul,Ecuador,21,CT-11995,Carol Triggs
2020-10-26,Azul,Ecuador,22,MC-18100,Mick Crebagga
2020-10-27,Azul,Ecuador,15,SV-20815,Stuart Van
2020-10-28,Azul,Ecuador,12,TC-21145,Theresa Coyne
2020-10-29,Azul,Ecuador,11,JE-15745,Joel Eaton
2020-10-30,Azul,Ecuador,12,AH-10195,Alan Haines
2020-10-31,Azul,Ecuador,20,DH-13675,Duane Huffman
2020-11-01,Azul,Ecuador,17,PG-18820,Patrick Gardner
2020-11-02,Azul,Ecuador,33,MP-17470,Mark Packer
2020-11-03,Azul,Ecuador,16,AJ-10795,Anthony Johnson
2020-11-04,Azul,Ecuador,16,PF-19120,Peter Fuller
2020-11-05,Azul,Ecuador,15,MP-18175,Mike Pelletier
2020-11-06,Azul,Ecuador,22,RF-19345,Randy Ferguson
2020-11-07,Azul,Ecuador,22,AH-10690,Anna Hberlin
2020-11-08,Azul,Ecuador,12,EA-14035,Erin Ashbrook
2020-11-09,Azul,Ecuador,28,ON-18715,Odella Nelson
2020-11-10,Azul,Ecuador,16,JW-15220,Jane Waco
2020-11-11,Azul,Ecuador,12,TH-21100,Thea Hendricks
2020-11-12,Azul,Ecuador,18,JM-15865,John Murray
2020-11-13,Azul,Ecuador,18,PW-19030,Pauline Webber
2020-11-14,Azul,Ecuador,25,PW-19240,Pierre Wener
2020-11-15,Azul,Ecuador,24,TC-21295,Toby Carlisle
2020-11-16,Azul,Ecuador,18,SS-20875,Sung Shariari
2020-11-17,Azul,Ecuador,17,BP-11290,Beth Paige
2020-11-18,Azul,Ecuador,18,MC-17590,Matt Collister
2020-11-19,Azul,Ecuador,19,GM-14680,Greg Matthias
2020-11-20,Azul,Ecuador,17,HK-14890,Heather Kirkland
2020-11-21,Azul,Ecuador,28,BW-11065,Barry Weirich
2020-11-22,Azul,Ecuador,20,JB-16045,Julia Barnett
2020-11-23,Azul,Ecuador,29,DM-13015,Darrin Martin
2020-11-24,Azul,Ecuador,18,JR-15670,Jim Radford
2020-11-25,Azul,Ecuador,19,KF-16285,Karen Ferguson
2020-11-26,Azul,Ecuador,23,TB-21595,Troy Blackwell
2020-11-27,Azul,Ecuador,23,AC-10660,Anna Chung
2020-11-28,Azul,Ecuador,24,TB-21400,Tom Boeckenhauer
2020-11-29,Azul,Ecuador,28,SC-20230,Scot Coram
2020-11-30,Azul,Ecuador,24,MD-17860,Michael Dominguez
2020-12-01,Azul,Ecuador,10,CG-12520,Claire Gute
2020-12-02,Azul,Ecuador,17,PV-18985,Paul Van Hugh
2020-12-03,Azul,Ecuador,9,CK-12325,Christine Kargatis
2020-12-04,Azul,Ecuador,10,XP-21865,Xylona Preis
2020-12-05,Azul,Ecuador,14,TS-21505,Tony Sayre
2020-12-06,Azul,Ecuador,16,KB-16585,Ken Black
2020-12-07,Azul,Ecuador,11,AP-10720,Anne Pryor
2020-12-08,Azul,Ecuador,13,MR-17545,Mathew Reese
2020-12-09,Azul,Ecuador,13,DB-13210,Dean Braden
2020-12-10,Azul,Ecuador,14,DN-13690,Duane Noonan
2020-12-11,Azul,Ecuador,12,RM-19675,Robert Marley
2020-12-12,Azul,Ecuador,10,MG-17890,Michael Granlund
2020-12-13,Azul,Ecuador,16,MG-17650,Matthew Grinstein
2020-12-14,Azul,Ecuador,13,AM-10705,Anne McFarland
2020-12-15,Azul,Ecuador,14,TG-21640,Trudy Glocke
2020-12-16,Azul,Ecuador,11,MS-17710,Maurice Satty
2020-12-17,Azul,Ecuador,15,AB-10060,Adam Bellavance
2020-12-18,Azul,Ecuador,10,AG-10525,Andy Gerbode
2020-12-19,Azul,Ecuador,11,GW-14605,Giulietta Weimer
2020-12-20,Azul,Ecuador,19,SN-20710,Steve Nguyen
2020-12-21,Azul,Ecuador,18,AA-10645,Anna Andreadi
2020-12-22,Azul,Ecuador,8,LH-17155,Logan Haushalter
2020-12-23,Azul,Ecuador,13,BK-11260,Berenike Kampe
2020-12-24,Azul,Ecuador,16,KL-16555,Kelly Lampkin
2020-12-25,Azul,Ecuador,20,MG-18145,Mike Gockenbach
2020-12-26,Azul,Ecuador,12,CM-12190,Charlotte Melton
2020-12-27,Azul,Ecuador,15,BC-11125,Becky Castell
2020-12-28,Azul,Ecuador,17,NS-18640,Noel Staavos
2020-12-29,Azul,Ecuador,9,NR-18550,Nick Radford
2020-12-30,Azul,Ecuador,11,RK-19300,Ralph Kennedy
2020-12-31,Azul,Ecuador,12,KH-16360,Katherine Hughes
2021-01-01,Azul,Ecuador,11,PM-19135,Peter McVee
2021-01-02,Azul,Ecuador,19,PO-18865,Patrick O'Donnell
2021-01-03,Azul,Ecuador,16,RW-19540,Rick Wilson
2021-01-04,Azul,Ecuador,14,BS-11755,Bruce Stewart
2021-01-05,Azul,Ecuador,14,BT-11305,Beth Thompson
2021-01-06,Azul,Ecuador,9,WB-21850,William Brown
2021-01-07,Azul,Ecuador,13,CL-12565,Clay Ludtke
2021-01-08,Azul,Ecuador,18,RH-19495,Rick Hansen
2021-01-09,Azul,Ecuador,18,JF-15490,Jeremy Farry
2021-01-10,Azul,Ecuador,17,SD-20485,Shirley Daniels
2021-01-11,Azul,Ecuador,19,TH-21115,Thea Hudgings
2021-01-12,Azul,Ecuador,9,BS-11665,Brian Stugart
2021-01-13,Azul,Ecuador,9,LC-17140,Logan Currie
2021-01-14,Azul,Ecuador,15,SP-20860,Sung Pak
2021-01-15,Azul,Ecuador,10,JW-15955,Joni Wasserman
2021-01-16,Azul,Ecuador,15,CC-12370,Christopher Conant
2021-01-17,Azul,Ecuador,16,NP-18700,Nora Preis
2021-01-18,Azul,Ecuador,15,HA-14905,Helen Abelman
2021-01-19,Azul,Ecuador,12,EB-13840,Ellis Ballard
2021-01-20,Azul,Ecuador,12,TS-21430,Tom Stivers
2021-01-21,Azul,Ecuador,10,LR-16915,Lena Radford
2021-01-22,Azul,Ecuador,8,MA-17560,Matt Abelman
2021-01-23,Azul,Ecuador,14,RB-19705,Roger Barcio
2021-01-24,Azul,Ecuador,20,RA-19945,Ryan Akin
2021-01-25,Azul,Ecuador,19,FA-14230,Frank Atkinson
2021-01-26,Azul,Ecuador,12,LE-16810,Laurel Elliston
2021-01-27,Azul,Ecuador,13,LP-17095,Liz Preis
2021-01-28,Azul,Ecuador,13,TP-21565,Tracy Poddar
2021-01-29,Azul,Ecuador,7,LP-17080,Liz Pelletier
2021-01-30,Azul,Ecuador,12,CA-11965,Carol Adams
2021-01-31,Azul,Ecuador,19,JD-15790,John Dryer
2021-02-01,Azul,Ecuador,17,IL-15100,Ivan Liston
2021-02-02,Azul,Ecuador,6,CA-12265,Christina Anderson
2021-02-03,Azul,Ecuador,10,DB-13120,David Bremer
2021-02-04,Azul,Ecuador,8,JF-15565,Jill Fjeld
2021-02-05,Azul,Ecuador,18,DS-13180,David Smith
2021-02-06,Azul,Ecuador,13,AS-10285,Alejandro Savely
2021-02-07,Azul,Ecuador,13,IM-15070,Irene Maddox
2021-02-08,Azul,Ecuador,18,PM-18940,Paul MacIntyre
2021-02-09,Azul,Ecuador,12,DR-12880,Dan Reichenbach
2021-02-10,Azul,Ecuador,15,AI-10855,Arianne Irving
2021-02-11,Azul,Ecuador,19,MD-17350,Maribeth Dona
2021-02-12,Azul,Ecuador,15,TW-21025,Tamara Willingham
2021-02-13,Azul,Ecuador,13,LA-16780,Laura Armstrong
2021-02-14,Azul,Ecuador,11,EM-13810,Eleni McCrary
2021-02-15,Azul,Ecuador,18,DK-12985,Darren Koutras
2021-02-16,Azul,Ecuador,14,SV-20365,Seth Vernon
2021-02-17,Azul,Ecuador,16,SC-20695,Steve Chapman
2021-02-18,Azul,Ecuador,16,CM-12715,Craig Molinari
2021-02-19,Azul,Ecuador,11,DF-13135,David Flashing
2021-02-20,Azul,Ecuador,10,JK-16120,Julie Kriz
2021-02-21,Azul,Ecuador,19,SC-20020,Sam Craven
2021-02-22,Azul,Ecuador,24,GB-14575,Giulietta Baptist
2021-02-23,Azul,Ecuador,9,SG-20080,Sandra Glassco
2021-02-24,Azul,Ecuador,8,ES-14080,Erin Smith
2021-02-25,Azul,Ecuador,13,BH-11710,Brosina Hoffman
2021-02-26,Azul,Ecuador,18,JK-15730,Joe Kamberova
2021-02-27,Azul,Ecuador,17,LH-17020,Lisa Hazard
2021-02-28,Azul,Ecuador,18,GM-14500,Gene McClure
2021-03-01,Azul,Ecuador,18,NF-18595,Nicole Fjeld
2021-03-02,Azul,Ecuador,17,PO-19180,Philisse Overcash
2021-03-03,Azul,Ecuador,14,TH-21235,Tiffany House
2021-03-04,Azul,Ecuador,19,VW-21775,Victoria Wilson
2021-03-05,Azul,Ecuador,10,NM-18520,Neoma Murray
2021-03-06,Azul,Ecuador,17,ND-18370,Natalie DeCherney
2021-03-07,Azul,Ecuador,16,GT-14710,Greg Tran
2021-03-08,Azul,Ecuador,13,MB-17305,Maria Bertelson
2021-03-09,Azul,Ecuador,13,EJ-14155,Eva Jacobs
2021-03-10,Azul,Ecuador,23,KW-16570,Kelly Williams
2021-03-11,Azul,Ecuador,21,PS-18760,Pamela Stobb
2021-03-12,Azul,Ecuador,24,HA-14920,Helen Andreada
2021-03-13,Azul,Ecuador,25,LF-17185,Luke Foster
2021-03-14,Azul,Ecuador,15,DR-12940,Daniel Raglin
2021-03-15,Azul,Ecuador,20,CL-11890,Carl Ludwig
2021-03-16,Azul,Ecuador,13,SH-19975,Sally Hughsby
2021-03-17,Azul,Ecuador,15,DB-12970,Darren Budd
2021-03-18,Azul,Ecuador,16,FP-14320,Frank Preis
2021-03-19,Azul,Ecuador,17,VG-21790,Vivek Gonzalez
2021-03-20,Azul,Ecuador,31,RC-19825,Roy Collins
2021-03-21,Azul,Ecuador,25,ME-17725,Max Engle
2021-03-22,Azul,Ecuador,23,SV-20935,Susan Vittorini
2021-03-23,Azul,Ecuador,16,BF-11170,Ben Ferrer
2021-03-24,Azul,Ecuador,18,AP-10915,Arthur Prichep
2021-03-25,Azul,Ecuador,13,AB-10015,Aaron Bergman
2021-03-26,Azul,Ecuador,10,DB-13360,Dennis Bolton
2021-03-27,Azul,Ecuador,16,SF-20965,Sylvia Foulston
2021-03-28,Azul,Ecuador,12,PP-18955,Paul Prost
2021-03-29,Azul,Ecuador,25,BS-11365,Bill Shonely
2021-03-30,Azul,Ecuador,19,MS-17365,Maribeth Schnelling
2021-03-31,Azul,Ecuador,18,SM-20005,Sally Matthias
2021-04-01,Azul,Ecuador,24,EB-13705,Ed Braxton
2021-04-02,Azul,Ecuador,20,HW-14935,Helen Wasserman
2021-04-03,Azul,Ecuador,27,EH-13945,Eric Hoffmann
2021-04-04,Azul,Ecuador,26,DJ-13510,Don Jones
2021-04-05,Azul,Ecuador,20,RB-19570,Rob Beeghly
2021-04-06,Azul,Ecuador,20,TT-21460,Tonja Turnell
2021-04-07,Azul,Ecuador,19,BP-11155,Becky Pak
2021-04-08,Azul,Ecuador,17,SH-20395,Shahid Hopkins
2021-04-09,Azul,Ecuador,20,CS-11950,Carlos Soltero
2021-04-10,Azul,Ecuador,24,AA-10315,Alex Avila
2021-04-11,Azul,Ecuador,17,AS-10090,Adam Shillingsburg
